Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
190717,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,rivulatus,"Valenciennes, 1840",,,,,"","Rivulated Parrotfish, Surf Parrotfish, Tattooed Parrotfish",Perroquet à Museau Rayé,,LC,,3.1,2010,unknown,N
190731,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,rubroviolaceus,"Bleeker, 1847",,,,,"","Bicolor Parrotfish, Black-veined Red Parrotfish, Ember Parrotfish, Half & half Parrotfish, Redlip Parrotfish","Perroque Lie-de-vin, Perroquet Braisé, Perroquet Prairie, Perroquet Rouge-Violet, Perroquet Violet","Loro, Loro Bicolor, Loro Violáceo",LC,,3.1,2010,unknown,N
190706,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,russelii,"Valenciennes, 1840",,,,,"","Eclipse Parrotfish, Russell's Parrotfish",Perroquet Eclipse,Loro Eclipse,LC,,3.1,2010,unknown,N
190700,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,scaber,"Valenciennes, 1840",,,,,"","Dusky-capped Parrotfish, Five-saddle Parrotfish","Kakatoi Vert, Perroquet à Cinq Selles, Perroquet Sale, Poisson-perroquet Rude",,LC,,3.1,2010,unknown,N
155290,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,schlegeli,"(Bleeker, 1861)",,,,,"","Schlegel's Parrotfish, Yellowband Parrotfish",,,LC,,3.1,2010,unknown,N
190713,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,spinus,"(Kner, 1868)",,,,,"","Greensnout Parrotfish, Pygmy Parrotfish, Spiny Parrotfish, Yellow-head Parrotfish",,,LC,,3.1,2010,unknown,N
190750,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,taeniopterus,"Desmarest, 1831",,,,,"","Blue Chub, Painted-tail Parrotfish, Princess Parrotfish, Sammy Johnson, Snotty Parrot",Perroquet Princesse,"Jabón, Loro, Loro Listado, Loro Nangaro, Loro Princesa",LC,,3.1,2010,unknown,N
190704,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,tricolor,"Bleeker, 1847",,,,,"","Three-colour Parrotfish, Tricolour Parrotfish","Perroquet Tricolore, Poisson-perroquet Tricolore",Loro Tricolor,LC,,3.1,2010,unknown,N
190748,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,trispinosus,"Valenciennes, 1840",,,,,"",Greenback Parrotfish,,,EN,A2d,3.1,2010,decreasing,N
190698,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,vetula,"Bloch & Schneider, 1801",,,,,"","Blownose, Blue Chub, Blueman, Blue Parrotfish, Joblin Crow Parrot, Moontail, Okra peji, Queen Parrotfish, Slimy Head",Perroquet Périco,"Jabón, Loro Cotorra, Loro Perico, Loro Reina",LC,,3.1,2010,unknown,N
154971,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,viridifucatus,"(Smith, 1956)",,,,,"","Greenlip Parrotfish, Green-snout Parrotfish, Roundhead Parrotfish",Perroquet Tête Ronde,Loro calabaza,LC,,3.1,2010,stable,N
190725,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,xanthopleura,"Bleeker, 1853",,,,,"","Bluechin Parrotfish, Red-latticed Parrotfish, Red Parrotfish",,,LC,,3.1,2010,unknown,N
190760,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,zelindae,"Moura, Figueiredo & Sazima, 2001",,,,,"","Striped Parrotfish, Zelinda's Parrotfish",,,DD,,3.1,2010,unknown,N
190752,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCARIDAE,Scarus,zufar,"Randall & Hoover, 1995",,,,,"",Dhofar Parrotfish,,,DD,,3.1,2010,unknown,N
155268,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCATOPHAGIDAE,Scatophagus,argus,"(Linnaeus, 1766)",,,,,"","Argus Fish, Butterfish, Butter Fish, Common Scat, Leopard Scat, Scat, Spotted Butt, Spotted Butterfish, Spotted Butter Fish, Spotted Scad, Spotted Scat",Pavillon Tacheté,Pingo Manchado,LC,,3.1,2010,unknown,N
183254,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CENTROLOPHIDAE,Schedophilus,haedrichi,Chirichigno 1973,,,,,"",Mocosa Ruff,,"Cojinoba Del Norte, Mocosa, Ojo De Uva, Róbalo",LC,,3.1,2010,unknown,N
155289,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CENTROLOPHIDAE,Schedophilus,pemarco,"(Poll, 1959)",,,,,"",Pemarco Blackfish,Rouffe Rayé,Rufo Pemarco,LC,,3.1,2010,unknown,N
154692,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCHINDLERIIDAE,Schindleria,brevipinguis,"Watson & Walker, 2004",,,,,"",Stout Infantfish,,,LC,,3.1,2010,unknown,N
154836,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCHINDLERIIDAE,Schindleria,praematura,"(Schindler, 1930)",,,,,"","Premature Floater, Schindler's Fish",,,LC,,3.1,2010,unknown,N
39347,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Schroederichthys,bivius,"(Smith in Müller & Henle, 1838)",,,,,"",Narrowmouth Catshark,,,DD,,3.1,2005,unknown,N
